Node id 	       36972	
  X     	   1372.0000	
  Y     	    -25.0000	
  Z     	      0.0000	
STEP   1	0.000000E+00	
STEP   2	-3.565704E+03	
STEP   3	-7.131409E+03	
STEP   4	-1.069711E+04	
STEP   5	-1.426282E+04	
STEP   6	-1.782852E+04	
STEP   7	-2.139423E+04	
STEP   8	-2.495993E+04	
STEP   9	-2.852563E+04	
STEP  10	-3.209134E+04	
STEP  11	-3.565704E+04	
STEP  12	-3.922275E+04	
STEP  13	-4.278845E+04	
STEP  14	-4.635408E+04	
STEP  15	-4.991854E+04	
STEP  16	-5.348027E+04	
STEP  17	-5.703944E+04	
STEP  18	-6.059577E+04	
STEP  19	-6.414662E+04	
STEP  20	-6.768943E+04	
STEP  21	-7.122062E+04	
STEP  22	-7.473590E+04	
STEP  23	-7.822573E+04	
STEP  24	-8.167559E+04	
STEP  25	-8.507046E+04	
STEP  26	-8.840330E+04	
STEP  27	-9.165478E+04	
STEP  28	-9.481291E+04	
STEP  29	-9.786035E+04	
STEP  30	-1.007806E+05	
STEP  31	-1.035531E+05	
STEP  32	-1.061501E+05	
STEP  33	-1.085690E+05	
STEP  34	-1.108771E+05	
STEP  35	-1.130736E+05	
STEP  36	-1.151594E+05	
STEP  37	-1.171339E+05	
STEP  38	-1.190114E+05	
STEP  39	-1.207966E+05	
STEP  40	-1.224906E+05	
STEP  41	-1.241025E+05	
STEP  42	-1.256358E+05	
STEP  43	-1.270882E+05	
STEP  44	-1.284629E+05	
STEP  45	-1.297657E+05	
STEP  46	-1.309972E+05	
STEP  47	-1.321584E+05	
STEP  48	-1.332524E+05	
STEP  49	-1.342772E+05	
STEP  50	-1.352341E+05	
STEP  51	-1.361260E+05	
STEP  52	-1.369585E+05	
STEP  53	-1.377400E+05	
STEP  54	-1.384834E+05	
STEP  55	-1.391909E+05	
STEP  56	-1.398667E+05	
STEP  57	-1.405132E+05	
STEP  58	-1.411361E+05	
STEP  59	-1.417364E+05	
STEP  60	-1.423152E+05	
STEP  61	-1.428725E+05	
STEP  62	-1.434118E+05	
STEP  63	-1.439324E+05	
STEP  64	-1.444356E+05	
STEP  65	-1.449208E+05	
STEP  66	-1.453911E+05	
STEP  67	-1.458477E+05	
STEP  68	-1.462913E+05	
STEP  69	-1.467218E+05	
STEP  70	-1.471399E+05	
STEP  71	-1.475465E+05	
STEP  72	-1.479418E+05	
STEP  73	-1.483262E+05	
STEP  74	-1.486996E+05	
STEP  75	-1.490626E+05	
STEP  76	-1.494160E+05	
STEP  77	-1.497605E+05	
STEP  78	-1.500964E+05	
STEP  79	-1.504241E+05	
STEP  80	-1.507439E+05	
STEP  81	-1.510558E+05	
STEP  82	-1.513600E+05	
STEP  83	-1.516566E+05	
STEP  84	-1.519463E+05	
STEP  85	-1.522295E+05	
STEP  86	-1.525067E+05	
STEP  87	-1.527779E+05	
STEP  88	-1.530435E+05	
STEP  89	-1.533038E+05	
STEP  90	-1.535585E+05	
STEP  91	-1.538073E+05	
STEP  92	-1.540514E+05	
STEP  93	-1.542907E+05	
STEP  94	-1.545252E+05	
STEP  95	-1.547552E+05	
STEP  96	-1.549809E+05	
STEP  97	-1.552023E+05	
STEP  98	-1.554197E+05	
STEP  99	-1.556332E+05	
STEP 100	-1.558427E+05	
STEP 101	-1.560482E+05	
STEP 102	-1.562495E+05	
STEP 103	-1.564469E+05	
STEP 104	-1.566406E+05	
STEP 105	-1.568310E+05	
STEP 106	-1.570182E+05	
STEP 107	-1.572024E+05	
STEP 108	-1.573835E+05	
STEP 109	-1.575614E+05	
STEP 110	-1.577364E+05	
STEP 111	-1.579083E+05	
STEP 112	-1.580772E+05	
STEP 113	-1.582431E+05	
STEP 114	-1.584063E+05	
STEP 115	-1.585670E+05	
STEP 116	-1.587253E+05	
STEP 117	-1.588813E+05	
STEP 118	-1.590349E+05	
STEP 119	-1.591861E+05	
STEP 120	-1.593353E+05	
STEP 121	-1.594821E+05	
STEP 122	-1.603532E+05	
STEP 123	-1.611100E+05	
STEP 124	-1.618251E+05	
STEP 125	-1.624906E+05	
STEP 126	-1.631122E+05	
STEP 127	-1.636968E+05	
STEP 128	-1.642490E+05	
STEP 129	-1.647731E+05	
STEP 130	-1.652694E+05	
STEP 131	-1.657401E+05	
STEP 132	-1.661865E+05	
STEP 133	-1.666123E+05	
STEP 134	-1.670195E+05	
STEP 135	-1.674104E+05	
STEP 136	-1.677859E+05	
STEP 137	-1.681474E+05	
STEP 138	-1.684962E+05	
STEP 139	-1.688337E+05	
STEP 140	-1.691607E+05	
STEP 141	-1.694783E+05	
STEP 142	-1.697871E+05	
STEP 143	-1.700869E+05	
STEP 144	-1.703783E+05	
STEP 145	-1.706617E+05	
STEP 146	-1.709376E+05	
STEP 147	-1.712067E+05	
STEP 148	-1.714698E+05	
STEP 149	-1.717270E+05	
STEP 150	-1.719788E+05	
STEP 151	-1.722254E+05	
STEP 152	-1.724669E+05	
STEP 153	-1.727036E+05	
STEP 154	-1.729357E+05	
STEP 155	-1.731635E+05	
STEP 156	-1.733871E+05	
STEP 157	-1.736068E+05	
STEP 158	-1.738228E+05	
STEP 159	-1.740351E+05	
STEP 160	-1.742439E+05	
STEP 161	-1.744495E+05	
STEP 162	-1.746517E+05	
STEP 163	-1.748509E+05	
STEP 164	-1.750473E+05	
STEP 165	-1.752409E+05	
STEP 166	-1.754318E+05	
STEP 167	-1.756201E+05	
STEP 168	-1.758058E+05	
STEP 169	-1.759891E+05	
STEP 170	-1.761701E+05	
STEP 171	-1.763488E+05	
STEP 172	-1.765253E+05	
STEP 173	-1.766997E+05	
STEP 174	-1.768721E+05	
STEP 175	-1.770426E+05	
STEP 176	-1.772111E+05	
STEP 177	-1.773777E+05	
STEP 178	-1.775426E+05	
STEP 179	-1.777057E+05	
STEP 180	-1.778672E+05	
STEP 181	-1.780271E+05	
STEP 182	-1.781854E+05	
STEP 183	-1.783422E+05	
STEP 184	-1.784975E+05	
STEP 185	-1.786515E+05	
STEP 186	-1.788040E+05	
STEP 187	-1.789551E+05	
STEP 188	-1.791049E+05	
STEP 189	-1.792535E+05	
STEP 190	-1.794009E+05	
STEP 191	-1.795470E+05	
STEP 192	-1.796920E+05	
STEP 193	-1.798358E+05	
STEP 194	-1.799785E+05	
STEP 195	-1.801201E+05	
STEP 196	-1.802606E+05	
STEP 197	-1.804001E+05	
STEP 198	-1.805386E+05	
STEP 199	-1.806760E+05	
STEP 200	-1.808125E+05	
STEP 201	-1.809479E+05	
