Node id 	       36972	
  X     	   1372.0000	
  Y     	    -15.0000	
  Z     	      0.0000	
STEP   1	0.000000E+00	
STEP   2	-3.572671E+03	
STEP   3	-7.145342E+03	
STEP   4	-1.071801E+04	
STEP   5	-1.429068E+04	
STEP   6	-1.786336E+04	
STEP   7	-2.143603E+04	
STEP   8	-2.500870E+04	
STEP   9	-2.858137E+04	
STEP  10	-3.215404E+04	
STEP  11	-3.572671E+04	
STEP  12	-3.929938E+04	
STEP  13	-4.287205E+04	
STEP  14	-4.644472E+04	
STEP  15	-5.001739E+04	
STEP  16	-5.358952E+04	
STEP  17	-5.715864E+04	
STEP  18	-6.072499E+04	
STEP  19	-6.428681E+04	
STEP  20	-6.784065E+04	
STEP  21	-7.138579E+04	
STEP  22	-7.491697E+04	
STEP  23	-7.842887E+04	
STEP  24	-8.191054E+04	
STEP  25	-8.534534E+04	
STEP  26	-8.872320E+04	
STEP  27	-9.202681E+04	
STEP  28	-9.524112E+04	
STEP  29	-9.834935E+04	
STEP  30	-1.013550E+05	
STEP  31	-1.042357E+05	
STEP  32	-1.069819E+05	
STEP  33	-1.095732E+05	
STEP  34	-1.119741E+05	
STEP  35	-1.142126E+05	
STEP  36	-1.163366E+05	
STEP  37	-1.183480E+05	
STEP  38	-1.202516E+05	
STEP  39	-1.220418E+05	
STEP  40	-1.237312E+05	
STEP  41	-1.253170E+05	
STEP  42	-1.268002E+05	
STEP  43	-1.281857E+05	
STEP  44	-1.294817E+05	
STEP  45	-1.306896E+05	
STEP  46	-1.318095E+05	
STEP  47	-1.328474E+05	
STEP  48	-1.338200E+05	
STEP  49	-1.347376E+05	
STEP  50	-1.356055E+05	
STEP  51	-1.364300E+05	
STEP  52	-1.372144E+05	
STEP  53	-1.379579E+05	
STEP  54	-1.386671E+05	
STEP  55	-1.393499E+05	
STEP  56	-1.400065E+05	
STEP  57	-1.406388E+05	
STEP  58	-1.412470E+05	
STEP  59	-1.418344E+05	
STEP  60	-1.424012E+05	
STEP  61	-1.429489E+05	
STEP  62	-1.434763E+05	
STEP  63	-1.439857E+05	
STEP  64	-1.444792E+05	
STEP  65	-1.449574E+05	
STEP  66	-1.454199E+05	
STEP  67	-1.458670E+05	
STEP  68	-1.462995E+05	
STEP  69	-1.467192E+05	
STEP  70	-1.471270E+05	
STEP  71	-1.475232E+05	
STEP  72	-1.479082E+05	
STEP  73	-1.482824E+05	
STEP  74	-1.486454E+05	
STEP  75	-1.489980E+05	
STEP  76	-1.493416E+05	
STEP  77	-1.496767E+05	
STEP  78	-1.500027E+05	
STEP  79	-1.503196E+05	
STEP  80	-1.506278E+05	
STEP  81	-1.509282E+05	
STEP  82	-1.512210E+05	
STEP  83	-1.515062E+05	
STEP  84	-1.517846E+05	
STEP  85	-1.520563E+05	
STEP  86	-1.523216E+05	
STEP  87	-1.525811E+05	
STEP  88	-1.528347E+05	
STEP  89	-1.530825E+05	
STEP  90	-1.533246E+05	
STEP  91	-1.535616E+05	
STEP  92	-1.537937E+05	
STEP  93	-1.540212E+05	
STEP  94	-1.542437E+05	
STEP  95	-1.544618E+05	
STEP  96	-1.546757E+05	
STEP  97	-1.548853E+05	
STEP  98	-1.550908E+05	
STEP  99	-1.552925E+05	
STEP 100	-1.554901E+05	
STEP 101	-1.556842E+05	
STEP 102	-1.558747E+05	
STEP 103	-1.560618E+05	
STEP 104	-1.562458E+05	
STEP 105	-1.564267E+05	
STEP 106	-1.566043E+05	
STEP 107	-1.567787E+05	
STEP 108	-1.569500E+05	
STEP 109	-1.571183E+05	
STEP 110	-1.572839E+05	
STEP 111	-1.574468E+05	
STEP 112	-1.576071E+05	
STEP 113	-1.577645E+05	
STEP 114	-1.579195E+05	
STEP 115	-1.580722E+05	
STEP 116	-1.582226E+05	
STEP 117	-1.583706E+05	
STEP 118	-1.585166E+05	
STEP 119	-1.586605E+05	
STEP 120	-1.588025E+05	
STEP 121	-1.589425E+05	
STEP 122	-1.597726E+05	
STEP 123	-1.604931E+05	
STEP 124	-1.611783E+05	
STEP 125	-1.618200E+05	
STEP 126	-1.624206E+05	
STEP 127	-1.629850E+05	
STEP 128	-1.635169E+05	
STEP 129	-1.640175E+05	
STEP 130	-1.644889E+05	
STEP 131	-1.649359E+05	
STEP 132	-1.653608E+05	
STEP 133	-1.657670E+05	
STEP 134	-1.661557E+05	
STEP 135	-1.665280E+05	
STEP 136	-1.668855E+05	
STEP 137	-1.672294E+05	
STEP 138	-1.675610E+05	
STEP 139	-1.678813E+05	
STEP 140	-1.681913E+05	
STEP 141	-1.684924E+05	
STEP 142	-1.687845E+05	
STEP 143	-1.690683E+05	
STEP 144	-1.693444E+05	
STEP 145	-1.696129E+05	
STEP 146	-1.698742E+05	
STEP 147	-1.701292E+05	
STEP 148	-1.703779E+05	
STEP 149	-1.706207E+05	
STEP 150	-1.708580E+05	
STEP 151	-1.710902E+05	
STEP 152	-1.713176E+05	
STEP 153	-1.715401E+05	
STEP 154	-1.717581E+05	
STEP 155	-1.719719E+05	
STEP 156	-1.721817E+05	
STEP 157	-1.723877E+05	
STEP 158	-1.725901E+05	
STEP 159	-1.727891E+05	
STEP 160	-1.729848E+05	
STEP 161	-1.731773E+05	
STEP 162	-1.733669E+05	
STEP 163	-1.735536E+05	
STEP 164	-1.737373E+05	
STEP 165	-1.739184E+05	
STEP 166	-1.740969E+05	
STEP 167	-1.742730E+05	
STEP 168	-1.744465E+05	
STEP 169	-1.746178E+05	
STEP 170	-1.747869E+05	
STEP 171	-1.749538E+05	
STEP 172	-1.751187E+05	
STEP 173	-1.752815E+05	
STEP 174	-1.754423E+05	
STEP 175	-1.756013E+05	
STEP 176	-1.757585E+05	
STEP 177	-1.759138E+05	
STEP 178	-1.760675E+05	
STEP 179	-1.762196E+05	
STEP 180	-1.763700E+05	
STEP 181	-1.765189E+05	
STEP 182	-1.766663E+05	
STEP 183	-1.768124E+05	
STEP 184	-1.769570E+05	
STEP 185	-1.771003E+05	
STEP 186	-1.772423E+05	
STEP 187	-1.773830E+05	
STEP 188	-1.775224E+05	
STEP 189	-1.776606E+05	
STEP 190	-1.777976E+05	
STEP 191	-1.779334E+05	
STEP 192	-1.780680E+05	
STEP 193	-1.782016E+05	
STEP 194	-1.783341E+05	
STEP 195	-1.784655E+05	
STEP 196	-1.785959E+05	
STEP 197	-1.787254E+05	
STEP 198	-1.788539E+05	
STEP 199	-1.789814E+05	
STEP 200	-1.791079E+05	
STEP 201	-1.792336E+05	
