Node id 	       36972	
  X     	   1372.0000	
  Y     	    -35.0000	
  Z     	      0.0000	
STEP   1	0.000000E+00	
STEP   2	-3.553195E+03	
STEP   3	-7.106391E+03	
STEP   4	-1.065959E+04	
STEP   5	-1.421278E+04	
STEP   6	-1.776598E+04	
STEP   7	-2.131917E+04	
STEP   8	-2.487237E+04	
STEP   9	-2.842556E+04	
STEP  10	-3.197876E+04	
STEP  11	-3.553195E+04	
STEP  12	-3.908515E+04	
STEP  13	-4.263834E+04	
STEP  14	-4.619050E+04	
STEP  15	-4.974050E+04	
STEP  16	-5.328762E+04	
STEP  17	-5.683213E+04	
STEP  18	-6.037180E+04	
STEP  19	-6.390600E+04	
STEP  20	-6.742998E+04	
STEP  21	-7.093839E+04	
STEP  22	-7.442520E+04	
STEP  23	-7.787652E+04	
STEP  24	-8.127641E+04	
STEP  25	-8.461588E+04	
STEP  26	-8.787690E+04	
STEP  27	-9.104176E+04	
STEP  28	-9.410612E+04	
STEP  29	-9.703772E+04	
STEP  30	-9.981842E+04	
STEP  31	-1.023912E+05	
STEP  32	-1.048474E+05	
STEP  33	-1.071959E+05	
STEP  34	-1.094382E+05	
STEP  35	-1.115792E+05	
STEP  36	-1.136185E+05	
STEP  37	-1.155649E+05	
STEP  38	-1.174134E+05	
STEP  39	-1.191715E+05	
STEP  40	-1.208481E+05	
STEP  41	-1.224460E+05	
STEP  42	-1.239657E+05	
STEP  43	-1.254099E+05	
STEP  44	-1.267850E+05	
STEP  45	-1.280955E+05	
STEP  46	-1.293416E+05	
STEP  47	-1.305275E+05	
STEP  48	-1.316566E+05	
STEP  49	-1.327302E+05	
STEP  50	-1.337487E+05	
STEP  51	-1.347152E+05	
STEP  52	-1.356267E+05	
STEP  53	-1.364865E+05	
STEP  54	-1.372908E+05	
STEP  55	-1.380380E+05	
STEP  56	-1.387532E+05	
STEP  57	-1.394308E+05	
STEP  58	-1.400759E+05	
STEP  59	-1.406972E+05	
STEP  60	-1.412931E+05	
STEP  61	-1.418672E+05	
STEP  62	-1.424208E+05	
STEP  63	-1.429549E+05	
STEP  64	-1.434711E+05	
STEP  65	-1.439706E+05	
STEP  66	-1.444546E+05	
STEP  67	-1.449236E+05	
STEP  68	-1.453786E+05	
STEP  69	-1.458201E+05	
STEP  70	-1.462489E+05	
STEP  71	-1.466640E+05	
STEP  72	-1.470680E+05	
STEP  73	-1.474615E+05	
STEP  74	-1.478448E+05	
STEP  75	-1.482182E+05	
STEP  76	-1.485817E+05	
STEP  77	-1.489363E+05	
STEP  78	-1.492818E+05	
STEP  79	-1.496187E+05	
STEP  80	-1.499475E+05	
STEP  81	-1.502684E+05	
STEP  82	-1.505817E+05	
STEP  83	-1.508879E+05	
STEP  84	-1.511868E+05	
STEP  85	-1.514791E+05	
STEP  86	-1.517654E+05	
STEP  87	-1.520458E+05	
STEP  88	-1.523199E+05	
STEP  89	-1.525879E+05	
STEP  90	-1.528505E+05	
STEP  91	-1.531074E+05	
STEP  92	-1.533585E+05	
STEP  93	-1.536047E+05	
STEP  94	-1.538462E+05	
STEP  95	-1.540830E+05	
STEP  96	-1.543156E+05	
STEP  97	-1.545442E+05	
STEP  98	-1.547689E+05	
STEP  99	-1.549895E+05	
STEP 100	-1.552063E+05	
STEP 101	-1.554195E+05	
STEP 102	-1.556290E+05	
STEP 103	-1.558349E+05	
STEP 104	-1.560375E+05	
STEP 105	-1.562368E+05	
STEP 106	-1.564327E+05	
STEP 107	-1.566254E+05	
STEP 108	-1.568150E+05	
STEP 109	-1.570018E+05	
STEP 110	-1.571855E+05	
STEP 111	-1.573663E+05	
STEP 112	-1.575442E+05	
STEP 113	-1.577192E+05	
STEP 114	-1.578916E+05	
STEP 115	-1.580615E+05	
STEP 116	-1.582289E+05	
STEP 117	-1.583937E+05	
STEP 118	-1.585561E+05	
STEP 119	-1.587160E+05	
STEP 120	-1.588734E+05	
STEP 121	-1.590286E+05	
STEP 122	-1.599493E+05	
STEP 123	-1.607525E+05	
STEP 124	-1.615112E+05	
STEP 125	-1.622195E+05	
STEP 126	-1.628812E+05	
STEP 127	-1.635021E+05	
STEP 128	-1.640867E+05	
STEP 129	-1.646400E+05	
STEP 130	-1.651656E+05	
STEP 131	-1.656650E+05	
STEP 132	-1.661401E+05	
STEP 133	-1.665936E+05	
STEP 134	-1.670272E+05	
STEP 135	-1.674424E+05	
STEP 136	-1.678410E+05	
STEP 137	-1.682242E+05	
STEP 138	-1.685931E+05	
STEP 139	-1.689505E+05	
STEP 140	-1.692969E+05	
STEP 141	-1.696334E+05	
STEP 142	-1.699607E+05	
STEP 143	-1.702793E+05	
STEP 144	-1.705892E+05	
STEP 145	-1.708909E+05	
STEP 146	-1.711849E+05	
STEP 147	-1.714718E+05	
STEP 148	-1.717519E+05	
STEP 149	-1.720254E+05	
STEP 150	-1.722932E+05	
STEP 151	-1.725555E+05	
STEP 152	-1.728128E+05	
STEP 153	-1.730651E+05	
STEP 154	-1.733127E+05	
STEP 155	-1.735558E+05	
STEP 156	-1.737947E+05	
STEP 157	-1.740294E+05	
STEP 158	-1.742601E+05	
STEP 159	-1.744869E+05	
STEP 160	-1.747103E+05	
STEP 161	-1.749305E+05	
STEP 162	-1.751474E+05	
STEP 163	-1.753613E+05	
STEP 164	-1.755722E+05	
STEP 165	-1.757802E+05	
STEP 166	-1.759855E+05	
STEP 167	-1.761882E+05	
STEP 168	-1.763884E+05	
STEP 169	-1.765860E+05	
STEP 170	-1.767813E+05	
STEP 171	-1.769741E+05	
STEP 172	-1.771647E+05	
STEP 173	-1.773531E+05	
STEP 174	-1.775393E+05	
STEP 175	-1.777235E+05	
STEP 176	-1.779057E+05	
STEP 177	-1.780860E+05	
STEP 178	-1.782646E+05	
STEP 179	-1.784415E+05	
STEP 180	-1.786165E+05	
STEP 181	-1.787900E+05	
STEP 182	-1.789618E+05	
STEP 183	-1.791321E+05	
STEP 184	-1.793009E+05	
STEP 185	-1.794682E+05	
STEP 186	-1.796340E+05	
STEP 187	-1.797984E+05	
STEP 188	-1.799615E+05	
STEP 189	-1.801232E+05	
STEP 190	-1.802837E+05	
STEP 191	-1.804428E+05	
STEP 192	-1.806006E+05	
STEP 193	-1.807573E+05	
STEP 194	-1.809128E+05	
STEP 195	-1.810671E+05	
STEP 196	-1.812203E+05	
STEP 197	-1.813723E+05	
STEP 198	-1.815233E+05	
STEP 199	-1.816732E+05	
STEP 200	-1.818221E+05	
STEP 201	-1.819699E+05	
