Node id 	       36972	
  X     	   1372.0000	
  Y     	    -50.0000	
  Z     	      0.0000	
STEP   1	0.000000E+00	
STEP   2	-3.524931E+03	
STEP   3	-7.049861E+03	
STEP   4	-1.057479E+04	
STEP   5	-1.409972E+04	
STEP   6	-1.762465E+04	
STEP   7	-2.114958E+04	
STEP   8	-2.467452E+04	
STEP   9	-2.819945E+04	
STEP  10	-3.172438E+04	
STEP  11	-3.524931E+04	
STEP  12	-3.877424E+04	
STEP  13	-4.229873E+04	
STEP  14	-4.582153E+04	
STEP  15	-4.934117E+04	
STEP  16	-5.285803E+04	
STEP  17	-5.637045E+04	
STEP  18	-5.987714E+04	
STEP  19	-6.337485E+04	
STEP  20	-6.685695E+04	
STEP  21	-7.031884E+04	
STEP  22	-7.374547E+04	
STEP  23	-7.711945E+04	
STEP  24	-8.042552E+04	
STEP  25	-8.364309E+04	
STEP  26	-8.675549E+04	
STEP  27	-8.974829E+04	
STEP  28	-9.259514E+04	
STEP  29	-9.524780E+04	
STEP  30	-9.776411E+04	
STEP  31	-1.001898E+05	
STEP  32	-1.025156E+05	
STEP  33	-1.047470E+05	
STEP  34	-1.068862E+05	
STEP  35	-1.089370E+05	
STEP  36	-1.109069E+05	
STEP  37	-1.128007E+05	
STEP  38	-1.146169E+05	
STEP  39	-1.163510E+05	
STEP  40	-1.180076E+05	
STEP  41	-1.195880E+05	
STEP  42	-1.210968E+05	
STEP  43	-1.225330E+05	
STEP  44	-1.239035E+05	
STEP  45	-1.252081E+05	
STEP  46	-1.264533E+05	
STEP  47	-1.276380E+05	
STEP  48	-1.287652E+05	
STEP  49	-1.298364E+05	
STEP  50	-1.308566E+05	
STEP  51	-1.318277E+05	
STEP  52	-1.327513E+05	
STEP  53	-1.336287E+05	
STEP  54	-1.344644E+05	
STEP  55	-1.352598E+05	
STEP  56	-1.360164E+05	
STEP  57	-1.367344E+05	
STEP  58	-1.374192E+05	
STEP  59	-1.380677E+05	
STEP  60	-1.386825E+05	
STEP  61	-1.392629E+05	
STEP  62	-1.398137E+05	
STEP  63	-1.403431E+05	
STEP  64	-1.408506E+05	
STEP  65	-1.413398E+05	
STEP  66	-1.418137E+05	
STEP  67	-1.422710E+05	
STEP  68	-1.427118E+05	
STEP  69	-1.431398E+05	
STEP  70	-1.435569E+05	
STEP  71	-1.439617E+05	
STEP  72	-1.443543E+05	
STEP  73	-1.447361E+05	
STEP  74	-1.451078E+05	
STEP  75	-1.454701E+05	
STEP  76	-1.458231E+05	
STEP  77	-1.461674E+05	
STEP  78	-1.465037E+05	
STEP  79	-1.468321E+05	
STEP  80	-1.471531E+05	
STEP  81	-1.474667E+05	
STEP  82	-1.477730E+05	
STEP  83	-1.480725E+05	
STEP  84	-1.483651E+05	
STEP  85	-1.486505E+05	
STEP  86	-1.489295E+05	
STEP  87	-1.492026E+05	
STEP  88	-1.494697E+05	
STEP  89	-1.497313E+05	
STEP  90	-1.499882E+05	
STEP  91	-1.502401E+05	
STEP  92	-1.504870E+05	
STEP  93	-1.507289E+05	
STEP  94	-1.509663E+05	
STEP  95	-1.511994E+05	
STEP  96	-1.514285E+05	
STEP  97	-1.516538E+05	
STEP  98	-1.518751E+05	
STEP  99	-1.520928E+05	
STEP 100	-1.523072E+05	
STEP 101	-1.525182E+05	
STEP 102	-1.527258E+05	
STEP 103	-1.529303E+05	
STEP 104	-1.531317E+05	
STEP 105	-1.533300E+05	
STEP 106	-1.535253E+05	
STEP 107	-1.537175E+05	
STEP 108	-1.539071E+05	
STEP 109	-1.540938E+05	
STEP 110	-1.542776E+05	
STEP 111	-1.544588E+05	
STEP 112	-1.546374E+05	
STEP 113	-1.548135E+05	
STEP 114	-1.549874E+05	
STEP 115	-1.551590E+05	
STEP 116	-1.553280E+05	
STEP 117	-1.554948E+05	
STEP 118	-1.556593E+05	
STEP 119	-1.558215E+05	
STEP 120	-1.559818E+05	
STEP 121	-1.561400E+05	
STEP 122	-1.570794E+05	
STEP 123	-1.579079E+05	
STEP 124	-1.586930E+05	
STEP 125	-1.594290E+05	
STEP 126	-1.601230E+05	
STEP 127	-1.607804E+05	
STEP 128	-1.614047E+05	
STEP 129	-1.619986E+05	
STEP 130	-1.625657E+05	
STEP 131	-1.631073E+05	
STEP 132	-1.636265E+05	
STEP 133	-1.641258E+05	
STEP 134	-1.646058E+05	
STEP 135	-1.650665E+05	
STEP 136	-1.655096E+05	
STEP 137	-1.659371E+05	
STEP 138	-1.663502E+05	
STEP 139	-1.667496E+05	
STEP 140	-1.671361E+05	
STEP 141	-1.675113E+05	
STEP 142	-1.678758E+05	
STEP 143	-1.682306E+05	
STEP 144	-1.685766E+05	
STEP 145	-1.689144E+05	
STEP 146	-1.692444E+05	
STEP 147	-1.695671E+05	
STEP 148	-1.698831E+05	
STEP 149	-1.701930E+05	
STEP 150	-1.704973E+05	
STEP 151	-1.707960E+05	
STEP 152	-1.710892E+05	
STEP 153	-1.713771E+05	
STEP 154	-1.716600E+05	
STEP 155	-1.719382E+05	
STEP 156	-1.722120E+05	
STEP 157	-1.724816E+05	
STEP 158	-1.727471E+05	
STEP 159	-1.730085E+05	
STEP 160	-1.732661E+05	
STEP 161	-1.735199E+05	
STEP 162	-1.737700E+05	
STEP 163	-1.740169E+05	
STEP 164	-1.742605E+05	
STEP 165	-1.745010E+05	
STEP 166	-1.747385E+05	
STEP 167	-1.749732E+05	
STEP 168	-1.752051E+05	
STEP 169	-1.754343E+05	
STEP 170	-1.756608E+05	
STEP 171	-1.758847E+05	
STEP 172	-1.761062E+05	
STEP 173	-1.763253E+05	
STEP 174	-1.765421E+05	
STEP 175	-1.767566E+05	
STEP 176	-1.769688E+05	
STEP 177	-1.771790E+05	
STEP 178	-1.773872E+05	
STEP 179	-1.775933E+05	
STEP 180	-1.777975E+05	
STEP 181	-1.779998E+05	
STEP 182	-1.782004E+05	
STEP 183	-1.783992E+05	
STEP 184	-1.785963E+05	
STEP 185	-1.787917E+05	
STEP 186	-1.789854E+05	
STEP 187	-1.791774E+05	
STEP 188	-1.793678E+05	
STEP 189	-1.795567E+05	
STEP 190	-1.797440E+05	
STEP 191	-1.799297E+05	
STEP 192	-1.801139E+05	
STEP 193	-1.802968E+05	
STEP 194	-1.804782E+05	
STEP 195	-1.806583E+05	
STEP 196	-1.808370E+05	
STEP 197	-1.810143E+05	
STEP 198	-1.811903E+05	
STEP 199	-1.813651E+05	
STEP 200	-1.815386E+05	
STEP 201	-1.817110E+05	
